index,open,high,low,close,tick_volume,spread,real_volume,i,local_min,local_max,roll_vol,roll_vol_mean,roll_vol_std,last_min_price,rol_min,s_rol_min,s_rol_max,stoch,candle_side,v_pattern,v_pattern_near,ppvi,rolling_ppvi,ret_n
2019-03-15 09:24:00,98735.0,98755.0,98670.0,98705.0,3998,5,11549,334356,0,0,28918.0,23301.65,4360.136320864472,98565.0,98565.0,98565.0,99450.0,0.15819209039548024,-1.0,0,1.0,True,1.0,-45.0
2019-03-15 15:23:00,99535.0,99535.0,99470.0,99475.0,2254,5,7953,334715,0,0,31674.0,23251.34,2311.3978603486776,99400.0,99400.0,99400.0,99715.0,0.23809523809523808,-1.0,0,1.0,True,1.0,55.0
2019-03-15 16:52:00,99430.0,99435.0,99370.0,99385.0,1938,5,7528,334804,0,0,24994.0,22531.29,868.9432125552792,99305.0,99305.0,99305.0,99660.0,0.22535211267605634,-1.0,0,1.0,True,1.0,-20.0
2019-03-19 10:39:00,100185.0,100190.0,100105.0,100150.0,2769,5,9109,335501,0,0,40338.0,38093.1,6584.101070029706,99990.0,99990.0,99990.0,100620.0,0.25396825396825395,-1.0,0,1.0,True,1.0,-50.0
2019-03-21 11:29:00,97260.0,97290.0,97145.0,97155.0,6156,5,20659,336618,0,0,52270.0,48804.7,5717.217603524897,97010.0,97010.0,97010.0,97845.0,0.17365269461077845,-1.0,0,1.0,True,1.0,-205.0
2019-03-22 09:36:00,94610.0,94640.0,94505.0,94570.0,5145,5,12889,337035,1,0,48332.0,29172.32,3764.819195518565,94505.0,94420.0,94420.0,95245.0,0.18181818181818182,-1.0,0,1.0,True,1.0,100.0
2019-03-22 13:08:00,94575.0,94585.0,94475.0,94490.0,3340,5,11575,337247,0,0,27975.0,42298.18,3075.202913493404,94350.0,94350.0,94350.0,95030.0,0.20588235294117646,-1.0,0,1.0,True,1.0,90.0
2019-03-22 16:22:00,94020.0,94025.0,93955.0,93960.0,2470,5,9356,337441,0,0,24390.0,38929.78,2166.0121398906176,93840.0,93840.0,93840.0,94360.0,0.23076923076923078,-1.0,0,1.0,True,1.0,-195.0
2019-03-25 14:22:00,93600.0,93600.0,93480.0,93515.0,4054,5,14215,337849,0,0,34824.0,32342.88,5501.156806185811,93415.0,93415.0,93415.0,94170.0,0.13245033112582782,-1.0,0,1.0,True,1.0,-60.0
2019-03-26 11:32:00,94430.0,94450.0,94370.0,94390.0,2669,5,8010,338214,0,0,54022.0,55701.91,9589.09260983274,94285.0,94285.0,94285.0,94720.0,0.2413793103448276,-1.0,0,1.0,True,1.0,-5.0
2019-03-27 16:40:00,92515.0,92605.0,92450.0,92460.0,4556,5,14240,339054,0,0,46176.0,37074.28,1057.3828063054896,92340.0,92340.0,92340.0,93020.0,0.17647058823529413,-1.0,0,1.0,True,1.0,40.0
2019-03-27 17:28:00,91205.0,91225.0,91160.0,91165.0,1049,5,4266,339102,0,0,13050.0,40937.74,3021.031565304684,91035.0,91020.0,91020.0,92195.0,0.12340425531914893,-1.0,0,1.0,True,1.0,-335.0
2019-04-01 14:24:00,96460.0,96475.0,96405.0,96430.0,2366,5,7944,340520,0,0,30673.0,21184.04,3618.162188028735,96350.0,96350.0,96350.0,96720.0,0.21621621621621623,-1.0,0,1.0,True,1.0,-50.0
2019-04-01 15:29:00,96205.0,96210.0,96115.0,96130.0,3112,5,10417,340585,0,0,20754.0,27739.04,2543.6302045522907,96035.0,96035.0,96035.0,96420.0,0.24675324675324675,-1.0,0,1.0,True,1.0,30.0
2019-04-02 12:27:00,95415.0,95430.0,95355.0,95370.0,2675,5,9486,340938,1,0,44202.0,48597.45,3828.1213934912757,95355.0,95305.0,95305.0,95615.0,0.20967741935483872,-1.0,0,1.0,True,1.0,60.0
2019-04-02 13:36:00,95145.0,95165.0,95100.0,95105.0,3460,5,12052,341007,0,0,24511.0,40432.78,3220.255366007432,94930.0,94930.0,94930.0,95545.0,0.2845528455284553,-1.0,0,1.0,True,1.0,40.0
2019-04-03 14:57:00,96200.0,96250.0,96165.0,96170.0,3577,5,11591,341620,0,0,29307.0,32498.31,3711.919830122241,96000.0,96000.0,96000.0,96645.0,0.26356589147286824,-1.0,0,1.0,True,1.0,-240.0
2019-04-08 12:55:00,96985.0,96985.0,96835.0,96900.0,8401,5,27145,343103,1,0,49652.0,42545.39,2576.2378837202186,96835.0,96800.0,96800.0,97330.0,0.18867924528301888,-1.0,0,1.0,True,1.0,125.0
2019-04-09 10:41:00,96650.0,96655.0,96565.0,96645.0,6195,5,21235,343504,0,0,51349.0,44457.36,8333.302694085722,96545.0,96545.0,96545.0,96935.0,0.2564102564102564,-1.0,0,1.0,True,1.0,-45.0
2019-04-10 10:55:00,95965.0,96025.0,95930.0,95935.0,6329,5,22409,344053,0,0,55256.0,48485.71,10114.805478989261,95815.0,95815.0,95815.0,96595.0,0.15384615384615385,-1.0,0,1.0,True,1.0,-35.0
2019-04-10 17:08:00,95985.0,95985.0,95925.0,95955.0,1233,5,5250,344426,0,0,34636.0,30437.88,3047.3845107884313,95890.0,95840.0,95840.0,96225.0,0.2987012987012987,-1.0,0,1.0,True,1.0,35.0
2019-04-11 10:23:00,95670.0,95695.0,95615.0,95640.0,4001,5,12835,344556,0,0,34764.0,34617.25,3841.26162638123,95525.0,95525.0,95525.0,95940.0,0.27710843373493976,-1.0,0,1.0,True,1.0,-70.0
2019-04-22 10:38:00,94900.0,94955.0,94850.0,94850.0,6103,5,20494,347774,0,1,67518.0,38267.72,5482.096529132365,94695.0,94695.0,94695.0,95220.0,0.29523809523809524,-1.0,0,1.0,True,1.0,-215.0
2019-04-23 15:32:00,96680.0,96685.0,96630.0,96660.0,1445,5,5722,348603,0,0,30326.0,32690.92,2823.9839586092344,96540.0,96540.0,96540.0,97070.0,0.22641509433962265,-1.0,0,1.0,True,1.0,5.0
2019-05-03 15:26:00,96810.0,96830.0,96800.0,96805.0,1176,5,6432,352342,0,0,19479.0,17678.95,1312.1048001050772,96755.0,96755.0,96755.0,96940.0,0.2702702702702703,-1.0,0,1.0,True,1.0,-40.0
2019-05-07 11:02:00,93835.0,93835.0,93760.0,93780.0,6648,5,24800,353146,1,0,71234.0,48602.23,12345.476633060309,93760.0,93640.0,93640.0,94200.0,0.25,-1.0,0,1.0,True,1.0,0.0
2019-05-08 17:10:00,96145.0,96155.0,96080.0,96090.0,2109,5,8861,354049,0,0,15248.0,23218.87,1378.9742225549448,96030.0,96030.0,96030.0,96370.0,0.17647058823529413,-1.0,0,1.0,True,1.0,25.0
2019-05-13 16:26:00,92275.0,92280.0,92210.0,92235.0,3451,5,13609,355607,0,0,24305.0,29653.2,1615.60904197165,92195.0,92195.0,92195.0,92565.0,0.10810810810810811,-1.0,0,1.0,True,1.0,45.0
2019-05-14 11:14:00,92125.0,92140.0,92015.0,92055.0,10046,5,32102,355830,1,0,59224.0,55023.55,8244.900506081925,92015.0,91925.0,91925.0,92550.0,0.208,-1.0,0,1.0,True,1.0,30.0
2019-05-20 16:26:00,91970.0,91980.0,91875.0,91890.0,3437,5,14382,358282,1,0,35775.0,33096.5,1125.9945460041931,91875.0,91805.0,91805.0,92110.0,0.2786885245901639,-1.0,0,1.0,True,1.0,185.0
2019-05-23 09:13:00,94060.0,94060.0,93985.0,94000.0,2560,5,8365,359454,0,0,27848.0,23761.08,4791.057107858895,93845.0,93845.0,93845.0,95040.0,0.1297071129707113,-1.0,0,1.0,True,1.0,95.0
2019-05-23 15:29:00,94010.0,94025.0,93875.0,93905.0,6981,5,25724,359830,0,0,41630.0,35027.92,2376.1235675127214,93820.0,93820.0,93820.0,94115.0,0.288135593220339,-1.0,0,1.0,True,1.0,135.0
2019-05-30 15:35:00,97595.0,97620.0,97560.0,97565.0,3318,5,14260,362511,0,0,30701.0,29867.25,3010.932425659741,97480.0,97480.0,97480.0,97835.0,0.23943661971830985,-1.0,0,1.0,True,1.0,-105.0
2019-06-05 12:34:00,96115.0,96175.0,96085.0,96110.0,2929,5,11360,364470,0,0,56682.0,54973.31,3337.805008153731,96010.0,96010.0,96010.0,96665.0,0.15267175572519084,-1.0,0,1.0,True,1.0,-5.0
2019-06-10 09:18:00,97410.0,97410.0,97310.0,97325.0,3349,5,10640,365879,0,0,32907.0,19554.48,2992.271102208171,97060.0,97060.0,97060.0,98095.0,0.2560386473429952,-1.0,0,1.0,True,1.0,-110.0
2019-06-12 15:20:00,99380.0,99395.0,99305.0,99355.0,5958,5,21094,367311,0,0,39861.0,28811.47,1592.83027004914,99350.0,99305.0,99305.0,99630.0,0.15384615384615385,-1.0,0,1.0,True,1.0,-65.0
2019-06-25 11:43:00,102170.0,102175.0,102135.0,102140.0,3556,5,14222,371374,0,0,47674.0,58407.36,11363.8020744521,102090.0,102090.0,102090.0,102350.0,0.19230769230769232,-1.0,0,1.0,True,1.0,50.0
2019-06-25 15:42:00,100890.0,100890.0,100670.0,100750.0,11096,5,43340,371613,1,0,65874.0,46080.97,5379.711419862841,100670.0,100660.0,100660.0,101060.0,0.225,-1.0,0,1.0,True,1.0,280.0
2019-06-27 09:11:00,100935.0,100955.0,100850.0,100875.0,3598,5,10643,372292,0,0,25584.0,17877.1,3785.9956881918292,100810.0,100810.0,100810.0,101400.0,0.11016949152542373,-1.0,0,1.0,True,1.0,-160.0
2019-07-02 11:00:00,101530.0,101545.0,101480.0,101510.0,4453,5,17239,374001,0,0,45014.0,53123.93,11155.678448320128,101405.0,101405.0,101405.0,101805.0,0.2625,-1.0,0,1.0,True,1.0,-135.0
2019-07-05 09:54:00,103770.0,103775.0,103725.0,103745.0,1585,5,5419,375540,0,0,17347.0,28367.27,4349.6706255570825,103575.0,103575.0,103575.0,104240.0,0.2556390977443609,-1.0,0,1.0,True,1.0,50.0
2019-07-19 14:40:00,104150.0,104155.0,104055.0,104100.0,5685,5,23888,380641,0,0,36560.0,26791.51,4240.800783015973,104005.0,104005.0,104005.0,104470.0,0.20430107526881722,-1.0,0,1.0,True,1.0,-30.0
2019-07-23 14:36:00,103915.0,103930.0,103865.0,103875.0,2857,5,11840,381707,0,0,26379.0,25404.59,6689.222310762674,103845.0,103845.0,103845.0,103995.0,0.2,-1.0,0,1.0,True,1.0,20.0
2019-07-24 16:05:00,104325.0,104330.0,104260.0,104300.0,4339,5,18848,382331,1,0,29693.0,29786.03,1149.8380852981072,104260.0,104260.0,104260.0,104420.0,0.25,-1.0,0,1.0,True,1.0,45.0
2019-07-25 10:57:00,103115.0,103120.0,103050.0,103085.0,4724,5,20189,382558,0,0,92161.0,65220.63,14671.557684731286,102840.0,102840.0,102840.0,104205.0,0.1794871794871795,-1.0,0,1.0,True,1.0,245.0
2019-07-29 10:54:00,102880.0,102885.0,102825.0,102835.0,3142,5,11591,383625,0,0,40549.0,49190.34,10359.230132360439,102720.0,102720.0,102720.0,103250.0,0.2169811320754717,-1.0,0,1.0,True,1.0,0.0
2019-07-30 10:28:00,103040.0,103050.0,102965.0,102985.0,3275,5,12376,384134,0,0,39110.0,40374.97,4465.687338699696,102860.0,102860.0,102860.0,103360.0,0.25,-1.0,0,1.0,True,1.0,35.0
2019-07-30 16:30:00,103220.0,103220.0,103155.0,103185.0,4268,5,17489,384496,0,0,33824.0,35266.69,2165.54357869261,103115.0,103115.0,103115.0,103390.0,0.2545454545454545,-1.0,0,1.0,True,1.0,60.0
2019-07-31 10:51:00,102965.0,102975.0,102800.0,102815.0,6736,5,29019,384692,0,0,72087.0,61739.41,13551.670327647777,102660.0,102660.0,102660.0,103230.0,0.2719298245614035,-1.0,0,1.0,True,1.0,-85.0
2019-08-01 14:51:00,103120.0,103210.0,103000.0,103040.0,6478,5,29954,385467,0,1,88153.0,54999.07,5884.952401784819,102645.0,102645.0,102645.0,104130.0,0.265993265993266,-1.0,0,1.0,True,1.0,-90.0
2019-08-02 09:10:00,101690.0,101705.0,101620.0,101625.0,2983,5,11029,385661,0,0,29097.0,22909.89,7905.869099411068,101430.0,101430.0,101430.0,102225.0,0.24528301886792453,-1.0,0,1.0,True,1.0,-35.0
2019-08-05 10:00:00,100890.0,100910.0,100780.0,100820.0,8850,5,25783,386243,0,0,38537.0,28956.34,3639.6407471784714,100710.0,100710.0,100710.0,101080.0,0.2972972972972973,-1.0,0,1.0,True,1.0,-105.0
2019-08-05 14:07:00,100145.0,100155.0,100065.0,100120.0,2692,5,10142,386490,0,0,33402.0,36589.73,6953.143809876546,100005.0,100005.0,100005.0,100390.0,0.2987012987012987,-1.0,0,1.0,True,1.0,125.0
2019-08-08 15:48:00,103770.0,103785.0,103675.0,103695.0,5214,5,20171,388196,0,0,54089.0,41575.04,1610.4675618954836,103640.0,103640.0,103640.0,103905.0,0.20754716981132076,-1.0,0,1.0,True,1.0,-45.0
2019-08-12 09:39:00,102320.0,102330.0,102260.0,102280.0,2999,5,10824,388897,0,0,37100.0,25927.56,3302.0027713938803,102220.0,102220.0,102220.0,102480.0,0.23076923076923078,-1.0,0,1.0,True,1.0,-20.0
2019-08-14 11:50:00,102120.0,102135.0,102050.0,102065.0,3155,5,11880,390095,0,0,47437.0,64464.27,8784.635678182318,101945.0,101945.0,101945.0,102420.0,0.25263157894736843,-1.0,0,1.0,True,1.0,-60.0
2019-08-16 15:49:00,100485.0,100490.0,100430.0,100455.0,2704,5,9710,391404,0,0,25931.0,34553.86,1253.5160870424838,100340.0,100340.0,100340.0,100730.0,0.2948717948717949,-1.0,0,1.0,True,1.0,75.0
2019-08-20 10:20:00,99320.0,99375.0,98955.0,99020.0,18892,5,51692,392142,0,0,91258.0,49172.1,6747.205575319507,98570.0,98570.0,98570.0,100560.0,0.22613065326633167,-1.0,0,1.0,True,1.0,190.0
2019-08-26 10:54:00,98520.0,98525.0,98410.0,98480.0,8774,5,29853,394316,0,0,73872.0,60148.8,11241.663391266839,98440.0,98410.0,98410.0,98965.0,0.12612612612612611,-1.0,0,1.0,True,1.0,-115.0
2019-08-26 15:09:00,96715.0,96760.0,96705.0,96710.0,1530,5,5571,394571,0,0,20681.0,38442.78,4256.316779574755,96630.0,96630.0,96630.0,97050.0,0.19047619047619047,-1.0,0,1.0,True,1.0,-10.0
2019-08-26 17:25:00,96295.0,96300.0,96090.0,96135.0,6911,5,25396,394707,0,0,33503.0,34322.3,4547.902123089066,95800.0,95800.0,95800.0,97160.0,0.24632352941176472,-1.0,0,1.0,True,1.0,15.0
2019-09-02 16:02:00,101445.0,101450.0,101275.0,101320.0,5129,5,23340,397299,0,0,51776.0,28128.98,1292.604341380593,101245.0,101245.0,101245.0,101855.0,0.12295081967213115,-1.0,0,1.0,True,1.0,135.0
2019-09-05 15:20:00,103005.0,103005.0,102865.0,102915.0,8875,5,37077,398859,0,0,50035.0,37567.73,2046.0060647019975,102815.0,102815.0,102815.0,103275.0,0.21739130434782608,-1.0,0,1.0,True,1.0,5.0
2019-09-05 16:58:00,102830.0,102845.0,102785.0,102790.0,2377,5,10011,398957,0,0,41780.0,31564.61,2451.3790152859365,102745.0,102745.0,102745.0,103045.0,0.15,-1.0,0,1.0,True,1.0,-10.0
2019-09-12 11:09:00,104345.0,104355.0,104225.0,104230.0,7595,5,28378,401283,0,0,60037.0,55414.81,11836.302337112798,104190.0,104190.0,104190.0,104575.0,0.1038961038961039,-1.0,0,1.0,True,1.0,320.0
2019-09-13 16:29:00,103735.0,103745.0,103665.0,103700.0,2935,5,11935,402138,1,0,26485.0,34699.42,3300.9274780852993,103665.0,103630.0,103630.0,104170.0,0.12962962962962962,-1.0,0,1.0,True,1.0,30.0
2019-09-16 15:24:00,104000.0,104010.0,103905.0,103905.0,4717,5,19087,402608,0,0,47371.0,31780.2,2956.8501400902487,103810.0,103810.0,103810.0,104135.0,0.2923076923076923,-1.0,0,1.0,True,1.0,40.0
2019-09-17 14:37:00,104530.0,104535.0,104475.0,104495.0,3307,5,13615,403096,0,0,30190.0,26025.76,7733.048074952945,104440.0,104440.0,104440.0,104650.0,0.2619047619047619,-1.0,0,1.0,True,1.0,15.0
2019-09-18 10:52:00,104800.0,104810.0,104715.0,104725.0,6772,5,24871,403406,0,0,70205.0,47180.05,8029.1210040926835,104645.0,104645.0,104645.0,105100.0,0.17582417582417584,-1.0,0,1.0,True,1.0,85.0
2019-09-20 12:02:00,104610.0,104635.0,104540.0,104565.0,3603,5,14127,404546,0,0,42770.0,55722.24,7956.4714744874145,104475.0,104475.0,104475.0,104850.0,0.24,-1.0,0,1.0,True,1.0,180.0
2019-09-30 10:30:00,105260.0,105260.0,105150.0,105205.0,10328,5,36245,407664,1,0,68111.0,26452.45,2649.443273603079,105150.0,105150.0,105150.0,105395.0,0.22448979591836735,-1.0,0,1.0,True,1.0,15.0
2019-10-01 11:00:00,105030.0,105045.0,104930.0,105010.0,14616,5,59113,408229,0,0,85129.0,44510.76,9545.757465885392,104960.0,104930.0,104930.0,105355.0,0.18823529411764706,-1.0,0,1.0,True,1.0,-200.0
2019-10-02 12:43:00,101805.0,101820.0,101775.0,101785.0,1580,5,6214,408867,0,0,26599.0,55199.57,4992.48502476447,101645.0,101645.0,101645.0,102115.0,0.2978723404255319,-1.0,0,1.0,True,1.0,-60.0
2019-10-02 13:20:00,101520.0,101530.0,101500.0,101515.0,1240,5,5790,408904,0,0,25254.0,45701.44,5417.013229600423,101430.0,101430.0,101430.0,101720.0,0.29310344827586204,-1.0,0,1.0,True,1.0,-20.0
2019-10-07 16:01:00,101110.0,101115.0,101040.0,101060.0,2556,5,11023,410670,0,0,34524.0,59713.46,6423.291959686804,100920.0,100920.0,100920.0,101390.0,0.2978723404255319,-1.0,0,1.0,True,1.0,-205.0
2019-10-08 16:39:00,100090.0,100100.0,99970.0,99975.0,5296,5,21234,411243,0,0,57914.0,59514.18,7037.963005026166,99885.0,99885.0,99885.0,100425.0,0.16666666666666666,-1.0,0,1.0,True,1.0,95.0
2019-10-09 17:00:00,101350.0,101355.0,101265.0,101270.0,3294,5,12236,411799,0,0,42947.0,35665.68,2807.3774891338,101160.0,101160.0,101160.0,101650.0,0.22448979591836735,-1.0,0,1.0,True,1.0,15.0
2019-10-15 16:33:00,104610.0,104620.0,104575.0,104595.0,2502,5,10102,413909,1,0,26440.0,28546.26,1522.131792437923,104575.0,104550.0,104550.0,104730.0,0.25,-1.0,0,1.0,True,1.0,60.0
2019-10-30 10:19:00,107815.0,107830.0,107775.0,107800.0,2877,5,9952,419420,1,0,38881.0,32041.68,3122.2436616289765,107775.0,107690.0,107690.0,108090.0,0.275,-1.0,0,1.0,True,1.0,65.0
2019-10-31 10:14:00,108190.0,108200.0,108085.0,108120.0,7235,5,26717,419950,1,0,53672.0,29292.72,3839.490250770354,108085.0,108070.0,108070.0,108540.0,0.10638297872340426,-1.0,0,1.0,True,1.0,5.0
2019-11-06 14:58:00,108655.0,108695.0,108625.0,108650.0,2227,5,8921,422400,0,0,22766.0,31389.75,4170.73264343583,108515.0,108515.0,108515.0,108990.0,0.28421052631578947,-1.0,0,1.0,True,1.0,-20.0
2019-11-12 09:27:00,108430.0,108445.0,108405.0,108420.0,2370,5,9960,424269,0,0,55079.0,35044.47,3311.6618956277725,108350.0,108305.0,108305.0,108960.0,0.17557251908396945,-1.0,0,1.0,True,1.0,5.0
2019-11-13 11:50:00,106460.0,106470.0,106365.0,106445.0,9396,5,43798,424962,1,0,96702.0,75805.35,8517.876310976468,106365.0,106275.0,106275.0,106890.0,0.2764227642276423,-1.0,0,1.0,True,1.0,-15.0
2019-11-13 12:44:00,106275.0,106290.0,106210.0,106220.0,2302,5,9379,425016,0,0,30833.0,69950.94,3592.720682840679,106120.0,106120.0,106120.0,106500.0,0.2631578947368421,-1.0,0,1.0,True,1.0,-70.0
2019-11-22 10:38:00,107615.0,107615.0,107540.0,107560.0,7004,5,25648,427640,0,0,46623.0,39309.86,2582.4334132725644,107520.0,107520.0,107520.0,107730.0,0.19047619047619047,-1.0,0,1.0,True,1.0,80.0
2019-11-26 12:30:00,106940.0,106955.0,106870.0,106910.0,3738,5,13701,428852,0,0,28961.0,67680.47,6137.488318434033,106805.0,106805.0,106805.0,107180.0,0.28,-1.0,0,1.0,True,1.0,-10.0
2019-11-29 13:13:00,108205.0,108215.0,108135.0,108150.0,3415,5,14618,430551,0,0,44346.0,65410.55,4247.358859568487,108015.0,108015.0,108015.0,108505.0,0.2755102040816326,-1.0,0,1.0,True,1.0,30.0
2019-12-09 11:29:00,111235.0,111240.0,111205.0,111210.0,2608,5,11901,433747,0,0,36470.0,36688.55,3237.260634051679,111190.0,111190.0,111190.0,111315.0,0.16,-1.0,0,1.0,True,1.0,230.0
2019-12-16 17:31:00,112620.0,112640.0,112585.0,112605.0,2723,5,16633,436859,0,0,44614.0,33868.17,3154.796388657435,112520.0,112520.0,112520.0,112860.0,0.25,-1.0,0,1.0,True,1.0,10.0
2019-12-17 16:00:00,112390.0,112415.0,112280.0,112305.0,6372,5,29508,437318,1,0,44575.0,32956.06,2224.2232875850254,112280.0,112245.0,112245.0,112485.0,0.25,-1.0,0,1.0,True,1.0,40.0
2019-12-19 10:22:00,114635.0,114645.0,114540.0,114550.0,8002,5,34107,438080,0,0,54457.0,37174.76,2964.8790033702744,114475.0,114475.0,114475.0,114785.0,0.24193548387096775,-1.0,0,1.0,True,1.0,-10.0
2019-12-20 10:45:00,115465.0,115485.0,115430.0,115435.0,3186,5,11869,438653,0,0,49656.0,43844.9,5935.943645306697,115355.0,115355.0,115355.0,115625.0,0.2962962962962963,-1.0,0,1.0,True,1.0,50.0
2019-12-27 10:50:00,117620.0,117625.0,117390.0,117500.0,13027,5,51258,440314,1,0,82623.0,55479.77,8209.48460304581,117390.0,117330.0,117330.0,118210.0,0.19318181818181818,-1.0,0,1.0,True,1.0,30.0
2019-12-30 17:42:00,116430.0,116445.0,116375.0,116395.0,2303,5,9554,441276,0,0,34666.0,18392.27,4833.237201291739,116335.0,116335.0,116335.0,116630.0,0.2033898305084746,-1.0,0,1.0,True,1.0,-215.0
2020-01-06 09:18:00,117655.0,117670.0,117530.0,117570.0,8258,5,28650,442420,0,0,67812.0,46970.28,3050.2014437967737,117455.0,117455.0,117455.0,118525.0,0.10747663551401869,-1.0,0,1.0,True,1.0,-15.0
2020-01-06 11:59:00,116925.0,116930.0,116830.0,116855.0,6708,5,27017,442581,1,0,59436.0,71454.18,4969.511899099397,116830.0,116785.0,116785.0,117160.0,0.18666666666666668,-1.0,0,1.0,True,1.0,70.0
2020-01-09 11:43:00,116460.0,116470.0,116405.0,116445.0,2820,5,12644,444215,0,0,57956.0,87744.47,7921.686708338654,116325.0,116325.0,116325.0,116790.0,0.25806451612903225,-1.0,0,1.0,True,1.0,30.0
2020-01-10 13:48:00,116695.0,116695.0,116605.0,116610.0,3677,5,16378,444890,0,0,37620.0,39923.18,7191.104963471037,116585.0,116585.0,116585.0,116760.0,0.14285714285714285,-1.0,0,1.0,True,1.0,15.0
2020-01-10 17:49:00,115575.0,115615.0,115415.0,115475.0,5240,5,24555,445131,0,0,61755.0,48965.84,2902.726183991159,115320.0,115320.0,115320.0,115920.0,0.25833333333333336,-1.0,0,1.0,True,1.0,150.0
2020-01-15 11:57:00,117155.0,117180.0,117130.0,117135.0,2284,5,10339,446429,0,0,40485.0,61849.34,7212.059792586694,117050.0,117050.0,117050.0,117445.0,0.21518987341772153,-1.0,0,1.0,True,1.0,-55.0
2020-01-15 15:12:00,116675.0,116705.0,116625.0,116645.0,4831,5,20466,446624,1,0,58066.0,47026.98,2098.845992228729,116625.0,116565.0,116565.0,116850.0,0.2807017543859649,-1.0,0,1.0,True,1.0,125.0
2020-01-16 10:54:00,117035.0,117065.0,117010.0,117030.0,4933,5,20289,446916,0,0,55863.0,56699.42,7374.356855442623,116865.0,116865.0,116865.0,117425.0,0.29464285714285715,-1.0,0,1.0,True,1.0,65.0
2020-01-20 10:08:00,118415.0,118420.0,118195.0,118255.0,17894,5,65029,447970,0,0,137489.0,36823.02,2116.538116114301,118210.0,118195.0,118195.0,118570.0,0.16,-1.0,0,1.0,True,1.0,80.0
2020-01-23 10:22:00,117475.0,117485.0,117430.0,117470.0,4002,5,15806,449634,0,0,65990.0,51751.91,4399.999426639262,117285.0,117285.0,117285.0,117950.0,0.2781954887218045,-1.0,0,1.0,True,1.0,-25.0
2020-01-24 12:29:00,118885.0,118885.0,118775.0,118800.0,6660,5,28269,450311,0,0,69030.0,67064.98,2997.0624733983936,118720.0,118720.0,118720.0,119215.0,0.16161616161616163,-1.0,0,1.0,True,1.0,50.0
2020-01-27 09:27:00,116525.0,116535.0,116475.0,116515.0,4104,5,14931,450673,0,0,82386.0,61218.69,2298.279845431265,116090.0,116090.0,116090.0,118570.0,0.17137096774193547,-1.0,0,1.0,True,1.0,5.0
2020-01-30 10:04:00,114000.0,114005.0,113865.0,113870.0,8056,5,27350,452354,0,0,68887.0,51076.52,2260.276230437075,113745.0,113745.0,113745.0,114335.0,0.211864406779661,-1.0,0,1.0,True,1.0,120.0
2020-01-30 12:18:00,113415.0,113445.0,113340.0,113360.0,5444,5,22883,452488,0,0,60108.0,78923.37,4257.134833165575,113285.0,113285.0,113285.0,113620.0,0.22388059701492538,-1.0,0,1.0,True,1.0,-45.0
2020-01-31 17:41:00,113350.0,113420.0,113320.0,113335.0,3684,5,19579,453358,0,0,50736.0,72387.98,3198.689807686374,113310.0,113220.0,113220.0,113620.0,0.2875,-1.0,0,1.0,True,1.0,485.0
2020-02-03 16:16:00,115020.0,115035.0,114975.0,115000.0,2852,5,12849,453823,0,0,45592.0,56676.56,1298.6298069821282,114925.0,114925.0,114925.0,115205.0,0.26785714285714285,-1.0,0,1.0,True,1.0,55.0
2020-02-05 17:37:00,116285.0,116285.0,116190.0,116230.0,6288,5,31207,454999,0,0,51868.0,51343.64,1706.9859020548745,116175.0,116175.0,116175.0,116425.0,0.22,-1.0,0,1.0,True,1.0,5.0
2020-02-07 09:10:00,114615.0,114630.0,114580.0,114600.0,3014,5,12970,455592,0,0,44986.0,43654.26,5197.022109270961,114460.0,114460.0,114460.0,115250.0,0.17721518987341772,-1.0,0,1.0,True,1.0,-75.0
2020-02-21 15:46:00,113665.0,113675.0,113595.0,113600.0,3488,5,13743,461485,0,0,28277.0,45690.73,1659.2978321824933,113535.0,113535.0,113535.0,113915.0,0.17105263157894737,-1.0,0,1.0,True,1.0,-70.0
2020-03-02 17:20:00,105975.0,105990.0,105860.0,105955.0,6983,5,29825,463531,1,0,74259.0,82291.38,2328.980267820146,105860.0,105710.0,105710.0,106530.0,0.29878048780487804,-1.0,0,1.0,True,1.0,580.0
2020-03-04 11:49:00,106785.0,106800.0,106655.0,106735.0,7042,5,28007,464297,0,0,88526.0,91159.62,5051.246990764219,106480.0,106480.0,106480.0,107445.0,0.26424870466321243,-1.0,0,1.0,True,1.0,-160.0
2020-03-04 12:52:00,106440.0,106455.0,106375.0,106415.0,3153,5,10161,464360,0,0,72380.0,103384.64,5604.375189356868,106080.0,106080.0,106080.0,107555.0,0.2271186440677966,-1.0,0,1.0,True,1.0,-235.0
2020-03-05 14:13:00,105120.0,105120.0,105050.0,105065.0,2749,5,10210,464988,0,0,46596.0,64416.76,7724.973803117047,104920.0,104920.0,104920.0,105440.0,0.27884615384615385,-1.0,0,1.0,True,1.0,-160.0
2020-03-05 14:59:00,104395.0,104475.0,104370.0,104370.0,4954,5,20594,465034,0,0,71910.0,70466.38,3171.4657003620464,104180.0,104180.0,104180.0,104870.0,0.2753623188405797,-1.0,0,1.0,True,1.0,-130.0
2020-03-05 16:41:00,103420.0,103495.0,103360.0,103385.0,6633,5,28154,465136,0,1,84726.0,82319.01,2622.212848403275,103090.0,103090.0,103090.0,104360.0,0.23228346456692914,-1.0,0,1.0,True,1.0,-415.0
